entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label
SVC-0043,service_account,2024-03-14T04:34:21,103.124.75.168,AP-East,/api/payments,certificate,76.74,"login,search,view,logout",macOS-14.2/ARM64|25:e9:d4:63:c4:fd,normal
USR-0046,user,2024-03-14T04:47:54,23.97.189.137,ME-Central,/db/write,password,38.95,"login,view,logout",RHEL-9.3/x86_64|8d:f8:7a:8c:e1:27,credential_misuse
USR-0155,user,2024-03-14T04:55:25,136.187.203.81,US-West,/ssh/connect,biometric,44.15,"login,read,read,logout",Ubuntu-22.04/x86_64|e6:bd:be:e3:27:46,normal
USR-0096,user,2024-03-14T05:14:54,192.173.58.120,US-West,/network/firewall,password,74.22,"login,view,logout",iOS-17.2/ARM64|bb:8b:54:83:f6:97,normal
SVC-0007,service_account,2024-03-14T05:16:06,17.108.161.55,ME-Central,/db/admin,biometric,23.73,"login,view,logout",FW-EdgeOS-3.1|1c:75:10:a1:cd:89,normal
USR-0121,user,2024-03-14T05:28:23,112.9.235.236,US-West,/api/admin,token,12.82,"login,escalate,view,modify,logout",iOS-17.2/ARM64|c2:75:b5:24:cb:15,insider_drift
SVC-0043,service_account,2024-03-14T05:28:30,103.124.75.168,AP-East,/storage/download,certificate,88.99,"login,search,view,logout",macOS-14.2/ARM64|25:e9:d4:63:c4:fd,normal
USR-0005,user,2024-03-14T05:37:39,42.189.181.54,SA-East,/network/vpn,biometric,45.03,"login,upload,verify,logout",Ubuntu-22.04/x86_64|77:33:c2:8e:e8:ba,normal
SVC-0120,service_account,2024-03-14T05:44:14,2.254.220.45,CA-Central,/api/logs,token,10.79,"login,search,view,logout",iOS-17.2/ARM64|6c:46:82:94:a7:3d,normal
SVC-0078,service_account,2024-03-14T06:00:36,49.185.255.161,EU-West,/api/logs,password,63.91,"login,upload,verify,logout",Android-14/ARM64|3b:ce:00:ec:d3:1b,normal
DEV-0019,edge_device,2024-03-14T06:04:37,64.98.97.138,US-East,/api/reports,sso,134.21,"login,view,logout",ChromeOS-120/x86_64|1b:32:1f:ce:ad:37,normal
DEV-0080,edge_device,2024-03-14T06:05:07,58.58.236.243,SA-East,/api/settings,sso,106.48,"login,search,view,logout",RHEL-9.3/x86_64|7a:51:9f:07:d0:2f,normal
SVC-0095,service_account,2024-03-14T06:24:25,192.212.89.52,ME-Central,/api/tokens,certificate,60.32,"login,search,view,logout",Ubuntu-22.04/x86_64|11:ba:43:2e:97:a7,normal
SVC-0020,service_account,2024-03-14T06:39:13,20.226.50.13,SA-East,/api/payments,token,87.23,"login,search,view,logout",Android-14/ARM64|47:d8:5d:8e:ec:7f,normal
USR-0023,user,2024-03-14T06:46:24,13.244.80.15,AP-South,/api/reports,sso,86.69,"connect,heartbeat,disconnect",FW-EdgeOS-3.1|97:6f:1d:1f:a0:1d,normal
SVC-0169,service_account,2024-03-14T07:05:40,196.81.255.132,CA-Central,/api/settings,biometric,95.32,"connect,heartbeat,disconnect",Windows-11/22H2|d6:7f:51:a7:a0:61,normal
SVC-0073,service_account,2024-03-14T07:11:59,113.63.239.177,US-West,/api/tokens,sso,54.6,"login,upload,verify,logout",FW-EdgeOS-3.1|48:24:1e:54:9d:93,normal
USR-0081,user,2024-03-14T07:19:23,121.124.233.142,AP-South,/storage/upload,token,30.65,"login,search,view,logout",FW-EdgeOS-3.1|4e:ff:95:8b:d4:f7,normal
DEV-0179,edge_device,2024-03-14T07:25:54,144.166.244.135,US-West,/api/deploy,biometric,47.49,"login,read,read,logout",FW-EdgeOS-3.1|68:d2:f1:1f:46:6a,normal
SVC-0073,service_account,2024-03-14T07:39:34,113.63.239.177,AP-East,/storage/download,sso,85.74,"login,upload,verify,logout",FW-EdgeOS-3.1|48:24:1e:54:9d:93,normal
USR-0071,user,2024-03-14T07:44:33,9.118.147.181,AP-South,/api/deploy,biometric,79.2,"login,read,read,logout",FW-EdgeOS-3.1|50:01:d1:e6:f0:95,normal
DEV-0194,edge_device,2024-03-14T07:51:19,20.57.31.213,ME-Central,/network/vpn,biometric,59.1,"connect,heartbeat,disconnect",Ubuntu-22.04/x86_64|f1:6f:7e:29:e4:b9,normal
DEV-0037,edge_device,2024-03-14T07:51:25,148.97.130.12,AF-South,/db/write,sso,117.69,"connect,heartbeat,disconnect",macOS-14.2/ARM64|de:b0:a0:df:3b:c5,normal
USR-0022,user,2024-03-14T07:59:29,74.216.249.40,AP-South,/api/health,sso,97.73,"login,search,view,logout",RHEL-9.3/x86_64|54:c2:01:c7:87:e8,normal
DEV-0123,edge_device,2024-03-14T08:09:32,112.205.40.102,AF-South,/ssh/connect,certificate,13.51,"connect,heartbeat,disconnect",FW-EdgeOS-3.1|eb:b9:2d:df:36:7c,normal
SVC-0174,service_account,2024-03-14T08:13:18,10.70.170.206,AP-South,/db/read,biometric,18.47,"login,view,logout",ChromeOS-120/x86_64|bb:49:65:cd:14:17,normal
DEV-0059,edge_device,2024-03-14T08:20:36,213.44.142.226,AF-South,/storage/upload,biometric,46.76,"login,upload,verify,logout",Android-14/ARM64|f7:ee:df:89:a5:7d,normal
SVC-0017,service_account,2024-03-14T08:23:30,186.242.124.201,US-West,/api/payments,password,58.87,"login,view,logout",macOS-14.2/ARM64|04:19:09:84:f9:23,device_spoofing
DEV-0009,edge_device,2024-03-14T08:24:05,194.24.56.40,EU-Central,/db/read,password,30.67,"login,view,logout",IoT-RTOS-2.4|cc:b9:70:46:fc:2e,normal
SVC-0072,service_account,2024-03-14T08:25:30,30.115.76.233,AF-South,/api/health,token,65.35,"connect,heartbeat,disconnect",macOS-14.2/ARM64|e8:24:77:87:65:d9,normal
SVC-0058,service_account,2024-03-14T08:35:43,112.90.138.158,SA-East,/db/write,certificate,35.56,"connect,heartbeat,disconnect",Ubuntu-22.04/x86_64|fa:36:dd:b9:eb:4e,normal
DEV-0123,edge_device,2024-03-14T08:37:03,112.205.40.102,CA-Central,/storage/upload,certificate,13.33,"connect,heartbeat,disconnect",FW-EdgeOS-3.1|eb:b9:2d:df:36:7c,normal
SVC-0115,service_account,2024-03-14T08:38:30,145.205.35.37,US-West,/storage/download,certificate,94.53,"login,search,view,logout",FW-EdgeOS-3.1|9e:ad:b3:03:5c:49,normal
USR-0172,user,2024-03-14T08:40:22,14.99.185.142,AP-South,/network/vpn,biometric,75.16,"login,read,read,logout",iOS-17.2/ARM64|87:bb:ce:bb:17:cd,normal
SVC-0013,service_account,2024-03-14T08:41:50,15.123.40.22,ME-Central,/storage/upload,token,62.49,"login,upload,verify,logout",IoT-RTOS-2.4|fa:09:39:b9:9d:7a,normal
SVC-0078,service_account,2024-03-14T08:45:36,49.185.255.161,EU-West,/api/data-export,password,56.09,"login,upload,verify,logout",Android-14/ARM64|3b:ce:00:ec:d3:1b,normal
SVC-0064,service_account,2024-03-14T08:51:49,81.61.94.50,US-West,/storage/delete,sso,55.23,"login,search,view,logout",Ubuntu-22.04/x86_64|8a:9c:80:76:3d:62,normal
DEV-0179,edge_device,2024-03-14T08:55:18,144.166.244.135,US-West,/api/deploy,biometric,66.23,"connect,heartbeat,disconnect",FW-EdgeOS-3.1|68:d2:f1:1f:46:6a,normal
SVC-0145,service_account,2024-03-14T09:00:41,121.22.198.252,AF-South,/api/reports,certificate,25.57,"login,upload,verify,logout",IoT-RTOS-2.4|5f:2b:b8:22:0a:c7,normal
SVC-0092,service_account,2024-03-14T09:06:43,99.247.54.61,US-East,/api/reports,certificate,44.03,"login,view,logout",ChromeOS-120/x86_64|99:d9:80:e9:9a:65,normal
DEV-0130,edge_device,2024-03-14T09:12:30,100.209.173.174,AF-South,/api/users,password,56.71,"login,upload,verify,logout",macOS-14.2/ARM64|e0:e0:51:ba:be:90,normal
SVC-0072,service_account,2024-03-14T09:15:10,30.115.76.233,AF-South,/api/logs,token,67.13,"connect,heartbeat,disconnect",macOS-14.2/ARM64|e8:24:77:87:65:d9,normal
SVC-0169,service_account,2024-03-14T09:18:04,196.81.255.132,CA-Central,/api/settings,biometric,109.51,"connect,heartbeat,disconnect",Windows-11/22H2|d6:7f:51:a7:a0:61,normal
SVC-0169,service_account,2024-03-14T09:18:17,196.81.255.132,CA-Central,/api/settings,biometric,101.72,"login,view,logout",Windows-11/22H2|d6:7f:51:a7:a0:61,normal
DEV-0158,edge_device,2024-03-14T09:21:07,77.80.89.204,US-East,/db/read,token,50.43,"login,upload,verify,logout",Windows-11/22H2|e3:2c:a3:b1:21:94,normal
SVC-0188,service_account,2024-03-14T09:21:24,85.83.234.166,EU-Central,/db/admin,password,7.51,"login,upload,verify,logout",RHEL-9.3/x86_64|fc:44:ef:8b:62:39,normal
DEV-0000,edge_device,2024-03-14T09:23:22,189.52.44.152,EU-West,/network/vpn,biometric,40.03,"login,search,view,logout",iOS-17.2/ARM64|39:0c:8c:7d:72:47,normal
DEV-0062,edge_device,2024-03-14T09:32:25,203.8.47.76,AF-South,/api/settings,token,5.77,"login,read,read,logout",Android-14/ARM64|d0:fa:7b:f3:fb:e5,normal
DEV-0062,edge_device,2024-03-14T09:33:10,203.8.47.76,AF-South,/api/settings,token,5.48,"connect,heartbeat,disconnect",Android-14/ARM64|d0:fa:7b:f3:fb:e5,normal
DEV-0011,edge_device,2024-03-14T09:54:17,41.232.1.245,US-West,/storage/upload,biometric,22.53,"login,read,read,logout",Windows-11/22H2|3a:88:ae:39:96:de,normal
DEV-0178,edge_device,2024-03-14T09:54:18,48.121.72.160,EU-West,/storage/delete,biometric,21.2,"connect,heartbeat,disconnect",FW-EdgeOS-3.1|7c:10:38:61:09:e1,impossible_travel
SVC-0016,service_account,2024-03-14T09:58:02,59.34.16.221,AF-South,/api/reports,certificate,75.54,"login,upload,verify,logout",FW-EdgeOS-3.1|0a:75:70:03:24:1e,normal
USR-0034,user,2024-03-14T10:07:23,210.235.179.79,EU-Central,/api/deploy,token,89.38,"connect,heartbeat,disconnect",Ubuntu-22.04/x86_64|37:c3:13:f0:71:66,normal
DEV-0196,edge_device,2024-03-14T10:09:54,145.29.236.173,SA-East,/api/audit,certificate,14.14,"login,search,view,logout",Ubuntu-22.04/x86_64|e4:1c:e8:43:d4:e9,normal
DEV-0103,edge_device,2024-03-14T10:10:18,202.105.35.213,US-East,/db/write,token,123.52,"login,upload,verify,logout",Windows-11/22H2|6c:0a:19:aa:7c:40,normal
DEV-0051,edge_device,2024-03-14T10:15:19,152.13.42.165,AF-South,/storage/delete,sso,80.39,"login,upload,verify,logout",Android-14/ARM64|cf:54:ef:41:0d:c9,normal
SVC-0170,service_account,2024-03-14T10:22:29,130.234.123.56,US-West,/storage/upload,sso,106.88,"connect,heartbeat,disconnect",ChromeOS-120/x86_64|ff:9d:fe:0b:2e:c9,normal
USR-0152,user,2024-03-14T10:28:35,177.227.179.115,US-East,/api/health,token,33.81,"login,read,read,logout",Windows-11/22H2|a7:97:9c:e4:da:55,normal
SVC-0032,service_account,2024-03-14T10:30:19,200.208.79.237,AF-South,/api/health,token,81.24,"login,upload,verify,logout",macOS-14.2/ARM64|14:b7:6b:7f:34:b5,normal
SVC-0135,service_account,2024-03-14T10:39:18,185.224.22.106,AP-South,/db/admin,token,67.33,"login,read,read,logout",iOS-17.2/ARM64|43:c0:4e:53:5c:54,normal
SVC-0048,service_account,2024-03-14T10:41:43,214.215.199.232,US-East,/api/settings,sso,80.55,"login,search,view,logout",macOS-14.2/ARM64|d0:a9:ee:d4:1f:69,normal
SVC-0138,service_account,2024-03-14T10:48:03,22.82.139.116,SA-East,/db/admin,biometric,6.78,"login,search,view,logout",iOS-17.2/ARM64|1a:f6:be:34:3f:91,normal
SVC-0058,service_account,2024-03-14T10:48:28,112.90.138.158,SA-East,/db/write,certificate,131.28,"login,search,view,logout",Ubuntu-22.04/x86_64|fa:36:dd:b9:eb:4e,normal
SVC-0094,service_account,2024-03-14T10:49:11,161.49.20.80,EU-West,/api/health,token,44.85,"login,read,read,logout",Ubuntu-22.04/x86_64|75:b4:70:61:80:46,normal
DEV-0062,edge_device,2024-03-14T10:54:57,203.8.47.76,AF-South,/db/read,token,5.03,"connect,heartbeat,disconnect",Android-14/ARM64|d0:fa:7b:f3:fb:e5,normal
DEV-0117,edge_device,2024-03-14T10:55:33,173.41.139.114,AP-South,/api/data-export,token,28.91,"login,upload,verify,logout",Windows-11/22H2|a6:2b:1a:4f:50:19,normal
DEV-0103,edge_device,2024-03-14T11:00:16,202.105.35.213,US-East,/storage/download,token,153.08,"login,upload,verify,logout",Windows-11/22H2|6c:0a:19:aa:7c:40,normal
SVC-0197,service_account,2024-03-14T11:01:07,12.216.176.180,US-West,/api/deploy,sso,88.05,"login,upload,verify,logout",ChromeOS-120/x86_64|0b:ca:82:01:6f:25,normal
USR-0077,user,2024-03-14T11:08:08,117.45.161.65,EU-West,/api/payments,biometric,101.3,"login,read,read,logout",Android-14/ARM64|a8:d2:fd:93:cd:12,normal
DEV-0158,edge_device,2024-03-14T11:13:51,77.80.89.204,US-East,/db/read,token,61.41,"connect,heartbeat,disconnect",Windows-11/22H2|e3:2c:a3:b1:21:94,normal
DEV-0179,edge_device,2024-03-14T11:24:09,144.166.244.135,US-West,/api/admin,biometric,51.81,"login,search,view,logout",FW-EdgeOS-3.1|68:d2:f1:1f:46:6a,normal
SVC-0173,service_account,2024-03-14T11:25:45,25.201.191.204,US-East,/network/firewall,biometric,10.91,"login,upload,verify,logout",FW-EdgeOS-3.1|25:c5:e6:8f:3c:41,normal
DEV-0178,edge_device,2024-03-14T11:33:34,81.214.77.106,SA-East,/storage/download,biometric,12.92,"connect,heartbeat,disconnect",FW-EdgeOS-3.1|7c:10:38:61:09:e1,normal
SVC-0018,service_account,2024-03-14T11:39:04,109.210.239.222,ME-Central,/api/audit,biometric,61.45,"login,view,logout",ChromeOS-120/x86_64|d0:61:30:31:dc:b5,normal
DEV-0142,edge_device,2024-03-14T11:42:22,141.216.56.199,AF-South,/api/reports,certificate,72.03,"login,read,read,logout",Ubuntu-22.04/x86_64|02:28:09:83:6e:4c,normal
DEV-0103,edge_device,2024-03-14T11:44:43,202.105.35.213,US-East,/db/write,token,117.65,"login,search,view,logout",Windows-11/22H2|6c:0a:19:aa:7c:40,normal
SVC-0138,service_account,2024-03-14T11:50:13,22.82.139.116,SA-East,/network/scan,biometric,11.91,"login,view,logout",iOS-17.2/ARM64|1a:f6:be:34:3f:91,normal
SVC-0173,service_account,2024-03-14T11:55:37,25.201.191.204,EU-West,/api/payments,biometric,11.15,"login,read,read,logout",FW-EdgeOS-3.1|25:c5:e6:8f:3c:41,normal
DEV-0154,edge_device,2024-03-14T12:08:32,93.196.16.155,US-West,/db/write,biometric,98.87,"login,upload,verify,logout",Ubuntu-22.04/x86_64|e0:11:40:22:78:bb,normal
DEV-0015,edge_device,2024-03-14T12:19:13,31.126.115.17,US-East,/api/deploy,biometric,36.76,"login,upload,verify,logout",iOS-17.2/ARM64|66:9f:cc:bf:e0:e7,normal
USR-0099,user,2024-03-14T12:22:23,10.155.252.30,US-West,/ssh/connect,biometric,117.68,"login,view,logout",Ubuntu-22.04/x86_64|ed:9a:d1:3b:47:17,normal
SVC-0138,service_account,2024-03-14T12:22:45,22.82.139.116,SA-East,/api/data-export,biometric,11.36,"connect,heartbeat,disconnect",iOS-17.2/ARM64|1a:f6:be:34:3f:91,normal
USR-0099,user,2024-03-14T12:25:38,10.155.252.30,US-West,/ssh/connect,biometric,92.42,"login,view,logout",Ubuntu-22.04/x86_64|ed:9a:d1:3b:47:17,normal
SVC-0060,service_account,2024-03-14T12:40:50,218.166.93.125,US-East,/storage/download,sso,94.44,"connect,heartbeat,disconnect",Android-14/ARM64|7c:ed:c2:ac:0e:fd,normal
SVC-0170,service_account,2024-03-14T12:43:08,130.234.123.56,US-West,/api/deploy,sso,88.9,"login,search,view,logout",ChromeOS-120/x86_64|ff:9d:fe:0b:2e:c9,normal
DEV-0154,edge_device,2024-03-14T12:48:17,93.196.16.155,US-West,/api/data-export,biometric,80.16,"connect,heartbeat,disconnect",Ubuntu-22.04/x86_64|e0:11:40:22:78:bb,normal
DEV-0107,edge_device,2024-03-14T12:50:00,165.15.31.123,AP-South,/api/settings,certificate,107.9,"login,view,logout",Ubuntu-22.04/x86_64|37:e7:71:16:9a:ea,normal
DEV-0040,edge_device,2024-03-14T13:07:52,74.107.220.202,US-East,/api/tokens,sso,116.04,"login,read,read,logout",Android-14/ARM64|c2:59:9a:cf:00:9b,normal
DEV-0139,edge_device,2024-03-14T13:09:44,7.212.27.102,CA-Central,/api/settings,biometric,99.47,"connect,heartbeat,disconnect",Windows-11/22H2|4b:df:2e:71:e6:b2,normal
SVC-0002,service_account,2024-03-14T13:28:08,40.110.172.27,AP-South,/api/reports,certificate,100.97,"login,read,read,logout",Ubuntu-22.04/x86_64|8e:03:51:d8:ae:8e,normal
DEV-0163,edge_device,2024-03-14T13:34:25,163.140.64.161,AF-South,/network/scan,token,7.38,"login,search,view,logout",Windows-11/22H2|73:b1:91:28:80:64,normal
SVC-0002,service_account,2024-03-14T13:42:20,40.110.172.27,AP-South,/api/reports,certificate,91.96,"login,read,read,logout",Ubuntu-22.04/x86_64|8e:03:51:d8:ae:8e,normal
USR-0066,user,2024-03-14T13:43:37,164.251.52.224,ME-Central,/db/admin,sso,105.08,"login,read,read,logout",RHEL-9.3/x86_64|40:8c:17:1b:95:40,normal
SVC-0094,service_account,2024-03-14T13:50:17,161.49.20.80,EU-West,/api/audit,token,51.31,"login,view,logout",Ubuntu-22.04/x86_64|75:b4:70:61:80:46,normal
DEV-0042,edge_device,2024-03-14T13:53:07,38.12.23.63,AP-South,/api/admin,certificate,31.84,"login,read,read,logout",ChromeOS-120/x86_64|ab:2f:78:9e:73:65,normal
SVC-0058,service_account,2024-03-14T13:57:11,112.90.138.158,SA-East,/db/write,certificate,108.9,"login,view,logout",Ubuntu-22.04/x86_64|fa:36:dd:b9:eb:4e,normal
DEV-0042,edge_device,2024-03-14T14:30:50,38.12.23.63,SA-East,/api/deploy,certificate,34.71,"login,read,read,logout",ChromeOS-120/x86_64|ab:2f:78:9e:73:65,normal
SVC-0057,service_account,2024-03-14T14:33:26,130.174.6.218,SA-East,/api/admin,biometric,19.58,"login,search,view,logout",iOS-17.2/ARM64|3d:15:b1:db:bd:23,normal
DEV-0114,edge_device,2024-03-14T14:36:49,156.136.14.47,AP-East,/api/reports,password,78.49,"login,view,logout",FW-EdgeOS-3.1|bc:3a:8e:73:db:0d,normal
DEV-0015,edge_device,2024-03-14T14:37:47,31.126.115.17,US-East,/api/tokens,biometric,52.41,"login,upload,verify,logout",iOS-17.2/ARM64|66:9f:cc:bf:e0:e7,normal
SVC-0191,service_account,2024-03-14T14:38:34,67.184.120.16,AP-South,/storage/delete,password,39.03,"connect,heartbeat,disconnect",ChromeOS-120/x86_64|78:e4:88:a8:9a:05,normal
DEV-0114,edge_device,2024-03-14T14:45:47,156.136.14.47,AP-East,/storage/upload,password,64.2,"connect,heartbeat,disconnect",FW-EdgeOS-3.1|bc:3a:8e:73:db:0d,normal
SVC-0145,service_account,2024-03-14T14:46:51,121.22.198.252,US-East,/api/settings,certificate,28.48,"login,read,read,logout",IoT-RTOS-2.4|5f:2b:b8:22:0a:c7,normal
DEV-0024,edge_device,2024-03-14T14:55:12,31.126.20.159,AP-South,/api/settings,biometric,57.6,"login,view,logout",IoT-RTOS-2.4|29:5f:23:22:78:ce,normal
DEV-0162,edge_device,2024-03-14T14:56:33,78.84.82.83,AF-South,/api/admin,certificate,103.49,"login,read,read,logout",macOS-14.2/ARM64|5d:42:dd:1c:3f:4e,normal
SVC-0136,service_account,2024-03-14T15:05:35,80.240.99.95,US-West,/db/read,certificate,36.27,"login,read,read,logout",macOS-14.2/ARM64|79:e3:91:e5:77:7a,normal
USR-0046,user,2024-03-14T15:28:41,183.146.120.70,AP-East,/db/admin,password,44.2,"login,view,logout",RHEL-9.3/x86_64|8d:f8:7a:8c:e1:27,normal
SVC-0191,service_account,2024-03-14T16:34:11,67.184.120.16,AP-South,/api/health,password,67.7,"login,upload,verify,logout",ChromeOS-120/x86_64|78:e4:88:a8:9a:05,normal
USR-0046,user,2024-03-14T17:12:55,183.146.120.70,AP-East,/db/read,biometric,50.79,"login,search,view,logout",RHEL-9.3/x86_64|8d:f8:7a:8c:e1:27,normal
DEV-0162,edge_device,2024-03-14T18:21:42,113.210.112.1,EU-West,/db/admin,certificate,79.49,"login,upload,verify,logout",macOS-14.2/ARM64|5d:42:dd:1c:3f:4e,impossible_travel
USR-0167,user,2024-03-15T00:25:29,34.189.54.82,SA-East,/db/read,password,104.37,"login,read,read,logout",macOS-14.2/ARM64|ae:49:a0:a3:b0:cc,normal
DEV-0126,edge_device,2024-03-15T04:38:46,113.34.240.114,CA-Central,/network/vpn,biometric,44.3,"login,upload,verify,logout",ChromeOS-120/x86_64|fc:ed:e5:a5:a1:4d,normal
DEV-0006,edge_device,2024-03-15T04:49:17,222.0.213.133,SA-East,/api/payments,certificate,38.59,"login,view,logout",ChromeOS-120/x86_64|88:24:57:7d:53:ec,credential_misuse
USR-0096,user,2024-03-15T05:02:42,192.173.58.120,US-West,/network/firewall,password,70.1,"login,search,view,logout",iOS-17.2/ARM64|bb:8b:54:83:f6:97,normal
DEV-0149,edge_device,2024-03-15T05:11:24,221.24.169.70,AP-South,/api/payments,token,130.36,"login,upload,verify,logout",iOS-17.2/ARM64|f2:81:12:61:92:b6,normal
USR-0100,user,2024-03-15T05:11:27,151.79.212.168,US-East,/db/read,certificate,22.82,"login,search,view,logout",RHEL-9.3/x86_64|78:45:c6:e8:bd:d6,normal
DEV-0012,edge_device,2024-03-15T05:17:14,96.82.0.154,SA-East,/storage/delete,biometric,257.33,"connect,scan,bruteforce,escalate,exfiltrate",macOS-14.2/ARM64|86:5b:36:98:65:4e,lateral_movement
SVC-0146,service_account,2024-03-15T05:58:38,188.53.170.35,CA-Central,/api/audit,token,114.8,"login,read,read,logout",Windows-11/22H2|81:08:b6:22:b0:7b,normal
DEV-0050,edge_device,2024-03-15T06:28:41,8.199.172.172,ME-Central,/storage/delete,token,80.96,"connect,heartbeat,disconnect",Ubuntu-22.04/x86_64|70:f9:70:8b:df:f8,normal
SVC-0052,service_account,2024-03-15T06:36:47,84.108.232.84,US-West,/api/configs,token,77.82,"login,read,read,logout",RHEL-9.3/x86_64|45:ec:5d:19:85:c2,normal
SVC-0084,service_account,2024-03-15T06:47:24,82.242.195.99,AP-East,/api/payments,sso,110.26,"login,search,view,logout",macOS-14.2/ARM64|60:7a:c4:77:d2:16,normal
USR-0081,user,2024-03-15T06:47:34,121.124.233.142,AP-South,/api/tokens,token,49.41,"login,search,view,logout",FW-EdgeOS-3.1|4e:ff:95:8b:d4:f7,normal
SVC-0129,service_account,2024-03-15T07:46:33,130.88.20.64,AP-South,/storage/upload,biometric,120.96,"login,view,logout",Windows-11/22H2|4d:1f:e6:34:af:2b,normal
DEV-0194,edge_device,2024-03-15T07:48:50,20.57.31.213,ME-Central,/api/logs,biometric,40.78,"login,view,logout",Ubuntu-22.04/x86_64|f1:6f:7e:29:e4:b9,normal
USR-0081,user,2024-03-15T07:51:05,121.124.233.142,AP-East,/api/tokens,token,37.15,"login,search,view,logout",FW-EdgeOS-3.1|4e:ff:95:8b:d4:f7,normal
USR-0081,user,2024-03-15T07:58:00,121.124.233.142,AP-South,/api/tokens,token,42.48,"login,read,read,logout",FW-EdgeOS-3.1|4e:ff:95:8b:d4:f7,normal
SVC-0187,service_account,2024-03-15T08:02:48,146.54.171.73,AP-South,/api/health,password,123.93,"login,search,view,logout",macOS-14.2/ARM64|fd:5f:94:13:04:98,normal
SVC-0108,service_account,2024-03-15T08:13:14,83.75.33.33,EU-West,/api/tokens,token,17.95,"login,upload,verify,logout",Windows-11/22H2|da:37:fb:e3:25:29,normal
DEV-0125,edge_device,2024-03-15T08:20:48,45.78.38.46,US-West,/storage/upload,sso,77.76,"login,search,view,logout",Android-14/ARM64|4b:78:34:4a:83:65,normal
SVC-0129,service_account,2024-03-15T08:28:57,130.88.20.64,AP-South,/ssh/connect,biometric,127.44,"login,view,logout",Windows-11/22H2|4d:1f:e6:34:af:2b,normal
USR-0027,user,2024-03-15T08:31:50,73.80.224.214,CA-Central,/storage/upload,token,18.91,"login,upload,verify,logout",ChromeOS-120/x86_64|87:43:b2:23:7d:bd,normal
